run_id,filename,test,random_seed,traffic_pattern,workload,cache_policy,compiler_opt,clock_mhz,noc_virtual_channels,throughput_mb_s,average_latency_ns,execution_time_s,temperature_c,functional_coverage_pct,Outcome,Failure_Type,failure_signature,outcome_source,outcome_confidence,parse_conflict,is_truncated,config_id,extra_fields,cpu_mode,l2_cache_kb,dma_channels,axi_data_width,axi_burst_len,outstanding_txns,snoop_enable,ecc_enable,prefetch_enable,iommu_enable,voltage_mv,packet_size_bytes,irq_rate_khz
RUN_000067,RUN_000067.log,cache_snoop_stress,208166,uniform,latency_sensitive,write_through,O2,1200,16,672.23,84.63,6.523,105,96.47,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0014,"{""code_coverage_pct"": [91.4], ""memory_latency_ns"": [70], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [15871]}",power_save,2048,4,32,32,8,0,1,1,1,850,256,100
RUN_000068,RUN_000068.log,cache_snoop_stress,216085,uniform,latency_sensitive,write_through,O2,1200,16,730.14,96.21,8.1,105,92.36,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0014,"{""code_coverage_pct"": [91.37], ""memory_latency_ns"": [70], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [18997]}",power_save,2048,4,32,32,8,0,1,1,1,850,256,100
RUN_000069,RUN_000069.log,cache_snoop_stress,224004,uniform,latency_sensitive,write_through,O2,1200,16,515.25,91.22,9.837,105,97.83,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0014,"{""code_coverage_pct"": [89.84], ""memory_latency_ns"": [70], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [13340]}",power_save,2048,4,32,32,8,0,1,1,1,850,256,100
RUN_000070,RUN_000070.log,cache_snoop_stress,231923,uniform,latency_sensitive,write_through,O2,1200,16,434.56,94.0,6.942,105,94.88,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0014,"{""code_coverage_pct"": [90.57], ""memory_latency_ns"": [70], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [7011]}",power_save,2048,4,32,32,8,0,1,1,1,850,256,100
RUN_000071,RUN_000071.log,cpu_exception_random,200266,burst,heavy,write_through,O2,1200,8,722.55,131.21,7.585,75,91.7,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0015,"{""code_coverage_pct"": [92.04], ""memory_latency_ns"": [100], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [19675]}",performance,256,6,32,32,16,1,0,0,0,850,1024,10
RUN_000072,RUN_000072.log,cpu_exception_random,208185,burst,heavy,write_through,O2,1200,8,740.29,126.89,7.563,75,90.21,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0015,"{""code_coverage_pct"": [91.92], ""memory_latency_ns"": [100], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [14947]}",performance,256,6,32,32,16,1,0,0,0,850,1024,10
RUN_000073,RUN_000073.log,cpu_exception_random,216104,burst,heavy,write_through,O2,1200,8,564.42,114.17,6.313,75,95.83,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0015,"{""code_coverage_pct"": [90.64], ""memory_latency_ns"": [100], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [19263]}",performance,256,6,32,32,16,1,0,0,0,850,1024,10
RUN_000074,RUN_000074.log,cpu_exception_random,224023,burst,heavy,write_through,O2,1200,8,610.4,133.15,6.381,75,96.17,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0015,"{""code_coverage_pct"": [97.79], ""memory_latency_ns"": [100], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [14484]}",performance,256,6,32,32,16,1,0,0,0,850,1024,10
RUN_000075,RUN_000075.log,cpu_exception_random,231942,burst,heavy,write_through,O2,1200,8,638.46,125.68,8.827,75,94.62,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0015,"{""code_coverage_pct"": [92.23], ""memory_latency_ns"": [100], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [13910]}",performance,256,6,32,32,16,1,0,0,0,850,1024,10
RUN_000076,RUN_000076.log,cache_snoop_stress,200285,random,latency_sensitive,write_back,O2,800,16,611.45,218.33,10.63,105,85.02,Fail,ASSERTION_FAILURE,ASSERTION_SEQUENCE_MISMATCH,parsed_status_field,0.95,False,False,CFG_0016,"{""code_coverage_pct"": [88.17], ""error_code"": [""SVA-701""], ""event"": [""CREDIT_RETURN_DELAY""], ""memory_latency_ns"": [200], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [7274]}",balanced,1024,4,256,64,8,1,1,1,0,800,64,150
RUN_000077,RUN_000077.log,cache_snoop_stress,208204,random,latency_sensitive,write_back,O2,800,16,580.21,225.52,8.079,105,94.71,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0016,"{""code_coverage_pct"": [88.23], ""memory_latency_ns"": [200], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [7469]}",balanced,1024,4,256,64,8,1,1,1,0,800,64,150
RUN_000078,RUN_000078.log,cache_snoop_stress,216123,random,latency_sensitive,write_back,O2,800,16,835.86,225.75,7.257,105,91.37,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0016,"{""code_coverage_pct"": [89.53], ""memory_latency_ns"": [200], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [6471]}",balanced,1024,4,256,64,8,1,1,1,0,800,64,150
RUN_000079,RUN_000079.log,cache_snoop_stress,224042,random,latency_sensitive,write_back,O2,800,16,631.1,219.39,6.172,105,93.81,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0016,"{""code_coverage_pct"": [88.14], ""memory_latency_ns"": [200], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [19462]}",balanced,1024,4,256,64,8,1,1,1,0,800,64,150
RUN_000080,RUN_000080.log,cache_snoop_stress,231961,random,latency_sensitive,write_back,O2,800,16,561.56,220.37,8.939,105,93.08,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0016,"{""code_coverage_pct"": [90.07], ""memory_latency_ns"": [200], ""soc_block"": [""L2_CACHE""], ""transaction_count"": [24067]}",balanced,1024,4,256,64,8,1,1,1,0,800,64,150
RUN_000081,RUN_000081.log,power_transition_stress,200304,hotspot,latency_sensitive,write_through,O0,1200,16,688.47,99.66,7.798,50,92.61,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0017,"{""code_coverage_pct"": [89.12], ""memory_latency_ns"": [70], ""soc_block"": [""POWER_CTRL""], ""transaction_count"": [22473]}",balanced,512,8,32,64,32,1,0,0,1,750,512,10
RUN_000082,RUN_000082.log,power_transition_stress,208223,hotspot,latency_sensitive,write_through,O0,1200,16,730.5,113.88,7.637,50,94.69,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0017,"{""code_coverage_pct"": [95.53], ""memory_latency_ns"": [70], ""soc_block"": [""POWER_CTRL""], ""transaction_count"": [14906]}",balanced,512,8,32,64,32,1,0,0,1,750,512,10
RUN_000083,RUN_000083.log,power_transition_stress,216142,hotspot,latency_sensitive,write_through,O0,1200,16,728.7,91.45,6.532,50,95.7,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0017,"{""code_coverage_pct"": [91.65], ""memory_latency_ns"": [70], ""soc_block"": [""POWER_CTRL""], ""transaction_count"": [17624]}",balanced,512,8,32,64,32,1,0,0,1,750,512,10
RUN_000084,RUN_000084.log,power_transition_stress,224061,hotspot,latency_sensitive,write_through,O0,1200,16,628.49,95.74,6.465,50,92.34,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0017,"{""code_coverage_pct"": [91.64], ""memory_latency_ns"": [70], ""soc_block"": [""POWER_CTRL""], ""transaction_count"": [8607]}",balanced,512,8,32,64,32,1,0,0,1,750,512,10
RUN_000085,RUN_000085.log,power_transition_stress,231980,hotspot,latency_sensitive,write_through,O0,1200,16,695.81,95.82,9.188,50,96.49,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0017,"{""code_coverage_pct"": [90.03], ""memory_latency_ns"": [70], ""soc_block"": [""POWER_CTRL""], ""transaction_count"": [22440]}",balanced,512,8,32,64,32,1,0,0,1,750,512,10
RUN_000086,RUN_000086.log,interrupt_fuzz,200323,hotspot,heavy,write_through,O0,800,16,699.92,174.54,7.161,105,96.9,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0018,"{""code_coverage_pct"": [92.54], ""memory_latency_ns"": [160], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [20713]}",performance,2048,6,64,16,8,1,0,0,0,900,512,10
RUN_000087,RUN_000087.log,interrupt_fuzz,208242,hotspot,heavy,write_through,O0,800,16,526.54,188.15,8.286,105,94.44,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0018,"{""code_coverage_pct"": [93.65], ""memory_latency_ns"": [160], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [24582]}",performance,2048,6,64,16,8,1,0,0,0,900,512,10
RUN_000088,RUN_000088.log,interrupt_fuzz,216161,hotspot,heavy,write_through,O0,800,16,614.16,179.48,8.491,105,95.79,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0018,"{""code_coverage_pct"": [88.74], ""memory_latency_ns"": [160], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [22470]}",performance,2048,6,64,16,8,1,0,0,0,900,512,10
RUN_000089,RUN_000089.log,interrupt_fuzz,224080,hotspot,heavy,write_through,O0,800,16,534.14,168.41,7.798,105,89.8,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0018,"{""code_coverage_pct"": [92.34], ""memory_latency_ns"": [160], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [20081]}",performance,2048,6,64,16,8,1,0,0,0,900,512,10
RUN_000090,RUN_000090.log,interrupt_fuzz,231999,hotspot,heavy,write_through,O0,800,16,727.01,199.58,9.136,105,93.62,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0018,"{""code_coverage_pct"": [93.3], ""memory_latency_ns"": [160], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [10651]}",performance,2048,6,64,16,8,1,0,0,0,900,512,10
RUN_000091,RUN_000091.log,dma_ring_stress,200342,burst,latency_sensitive,write_back,O3,600,8,657.88,176.81,7.89,90,93.5,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0019,"{""code_coverage_pct"": [96.57], ""memory_latency_ns"": [160], ""soc_block"": [""DMA""], ""transaction_count"": [12488]}",power_save,1024,12,64,8,64,0,0,0,1,850,2048,10
RUN_000092,RUN_000092.log,dma_ring_stress,208261,burst,latency_sensitive,write_back,O3,600,8,589.4,179.35,7.731,90,91.79,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0019,"{""code_coverage_pct"": [88.8], ""memory_latency_ns"": [160], ""soc_block"": [""DMA""], ""transaction_count"": [5470]}",power_save,1024,12,64,8,64,0,0,0,1,850,2048,10
RUN_000093,RUN_000093.log,dma_ring_stress,216180,burst,latency_sensitive,write_back,O3,600,8,579.9,198.54,8.501,90,93.02,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0019,"{""code_coverage_pct"": [92.33], ""memory_latency_ns"": [160], ""soc_block"": [""DMA""], ""transaction_count"": [11428]}",power_save,1024,12,64,8,64,0,0,0,1,850,2048,10
RUN_000094,RUN_000094.log,dma_ring_stress,224099,burst,latency_sensitive,write_back,O3,600,8,539.79,184.71,8.147,90,94.04,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0019,"{""code_coverage_pct"": [88.58], ""memory_latency_ns"": [160], ""soc_block"": [""DMA""], ""transaction_count"": [5599]}",power_save,1024,12,64,8,64,0,0,0,1,850,2048,10
RUN_000095,RUN_000095.log,dma_ring_stress,232018,burst,latency_sensitive,write_back,O3,600,8,632.22,182.61,7.634,90,96.43,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0019,"{""code_coverage_pct"": [91.69], ""memory_latency_ns"": [160], ""soc_block"": [""DMA""], ""transaction_count"": [9214]}",power_save,1024,12,64,8,64,0,0,0,1,850,2048,10
RUN_000096,RUN_000096.log,pcie_link_stress,200361,burst,heavy,write_through,O3,1200,8,616.89,192.13,11.175,105,85.82,Fail,DMA_TIMEOUT,DMA_COMPLETION_TIMEOUT,parsed_status_field,0.95,False,False,CFG_0020,"{""code_coverage_pct"": [88.56], ""error_code"": [""DMA-309""], ""event"": [""BURST_WINDOW_FULL""], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [6423]}",performance,512,8,128,8,4,0,1,0,0,900,2048,25
RUN_000097,RUN_000097.log,pcie_link_stress,208280,burst,heavy,write_through,O3,1200,8,665.28,196.73,11.027,105,88.31,Fail,DMA_TIMEOUT,DMA_COMPLETION_TIMEOUT,parsed_status_field,0.95,False,False,CFG_0020,"{""code_coverage_pct"": [84.41], ""error_code"": [""DMA-309""], ""event"": [""CREDIT_RETURN_DELAY""], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [15394]}",performance,512,8,128,8,4,0,1,0,0,900,2048,25
RUN_000098,RUN_000098.log,pcie_link_stress,216199,burst,heavy,write_through,O3,1200,8,511.2,178.8,12.953,105,85.58,Fail,DMA_TIMEOUT,DMA_COMPLETION_TIMEOUT,parsed_status_field,0.95,False,False,CFG_0020,"{""code_coverage_pct"": [84.65], ""error_code"": [""DMA-309""], ""event"": [""QUEUE_DEPTH_HIGH""], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [20401]}",performance,512,8,128,8,4,0,1,0,0,900,2048,25
RUN_000099,RUN_000099.log,pcie_link_stress,224118,burst,heavy,write_through,O3,1200,8,679.27,178.04,9.982,105,88.23,Fail,DMA_TIMEOUT,DMA_COMPLETION_TIMEOUT,parsed_status_field,0.95,False,False,CFG_0020,"{""code_coverage_pct"": [87.33], ""error_code"": [""DMA-309""], ""event"": [""CREDIT_RETURN_DELAY""], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [17805]}",performance,512,8,128,8,4,0,1,0,0,900,2048,25
RUN_000100,RUN_000100.log,pcie_link_stress,232037,burst,heavy,write_through,O3,1200,8,693.9,178.91,12.049,105,84.98,Fail,DMA_TIMEOUT,DMA_COMPLETION_TIMEOUT,parsed_status_field,0.95,False,False,CFG_0020,"{""code_coverage_pct"": [81.65], ""error_code"": [""DMA-309""], ""event"": [""IRQ_BACKLOG_RISING""], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [22458]}",performance,512,8,128,8,4,0,1,0,0,900,2048,25
RUN_000101,RUN_000101.log,interrupt_fuzz,200380,uniform,heavy,write_through,O3,600,4,683.17,111.08,7.288,50,94.54,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0021,"{""code_coverage_pct"": [93.04], ""memory_latency_ns"": [70], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [15350]}",balanced,512,2,32,4,64,0,0,0,0,900,1024,100
RUN_000102,RUN_000102.log,interrupt_fuzz,208299,uniform,heavy,write_through,O3,600,4,643.8,93.15,6.524,50,92.82,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0021,"{""code_coverage_pct"": [93.3], ""memory_latency_ns"": [70], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [8433]}",balanced,512,2,32,4,64,0,0,0,0,900,1024,100
RUN_000103,RUN_000103.log,interrupt_fuzz,216218,uniform,heavy,write_through,O3,600,4,650.66,83.98,6.241,50,95.14,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0021,"{""code_coverage_pct"": [87.13], ""memory_latency_ns"": [70], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [13314]}",balanced,512,2,32,4,64,0,0,0,0,900,1024,100
RUN_000104,RUN_000104.log,interrupt_fuzz,224137,uniform,heavy,write_through,O3,600,4,589.16,86.11,7.5,50,98.66,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0021,"{""code_coverage_pct"": [89.82], ""memory_latency_ns"": [70], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [7255]}",balanced,512,2,32,4,64,0,0,0,0,900,1024,100
RUN_000105,RUN_000105.log,interrupt_fuzz,232056,uniform,heavy,write_through,O3,600,4,750.41,85.37,6.785,50,91.76,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0021,"{""code_coverage_pct"": [94.08], ""memory_latency_ns"": [70], ""soc_block"": [""INTERRUPT_CTRL""], ""transaction_count"": [10161]}",balanced,512,2,32,4,64,0,0,0,0,900,1024,100
RUN_000106,RUN_000106.log,axi_random_stress,200399,mixed,heavy,write_through,O2,800,16,821.77,114.75,6.471,25,96.67,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0022,"{""code_coverage_pct"": [93.63], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [16370]}",performance,256,8,32,32,64,0,1,1,1,750,64,150
RUN_000107,RUN_000107.log,axi_random_stress,208318,mixed,heavy,write_through,O2,800,16,606.58,134.36,6.953,25,96.21,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0022,"{""code_coverage_pct"": [92.93], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [15795]}",performance,256,8,32,32,64,0,1,1,1,750,64,150
RUN_000108,RUN_000108.log,axi_random_stress,216237,mixed,heavy,write_through,O2,800,16,598.87,126.38,12.423,25,85.17,Fail,ASSERTION_FAILURE,ASSERTION_SEQUENCE_MISMATCH,parsed_status_field,0.95,False,False,CFG_0022,"{""code_coverage_pct"": [87.31], ""error_code"": [""SVA-701""], ""event"": [""BURST_WINDOW_FULL""], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [13795]}",performance,256,8,32,32,64,0,1,1,1,750,64,150
RUN_000109,RUN_000109.log,axi_random_stress,224156,mixed,heavy,write_through,O2,800,16,601.16,121.13,7.32,25,94.87,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0022,"{""code_coverage_pct"": [91.56], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [24398]}",performance,256,8,32,32,64,0,1,1,1,750,64,150
RUN_000110,RUN_000110.log,axi_random_stress,232075,mixed,heavy,write_through,O2,800,16,701.49,120.98,8.623,25,92.78,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0022,"{""code_coverage_pct"": [93.69], ""memory_latency_ns"": [100], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [9725]}",performance,256,8,32,32,64,0,1,1,1,750,64,150
RUN_000111,RUN_000111.log,cpu_exception_random,200418,burst,throughput_sensitive,write_through,O0,600,16,525.66,225.09,7.398,105,93.65,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0023,"{""code_coverage_pct"": [92.17], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [23293]}",performance,2048,6,32,8,64,1,0,1,0,800,64,25
RUN_000112,RUN_000112.log,cpu_exception_random,208337,burst,throughput_sensitive,write_through,O0,600,16,604.01,233.59,7.085,105,92.65,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0023,"{""code_coverage_pct"": [94.15], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [10221]}",performance,2048,6,32,8,64,1,0,1,0,800,64,25
RUN_000113,RUN_000113.log,cpu_exception_random,216256,burst,throughput_sensitive,write_through,O0,600,16,688.25,225.14,8.904,105,94.27,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0023,"{""code_coverage_pct"": [92.79], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [15909]}",performance,2048,6,32,8,64,1,0,1,0,800,64,25
RUN_000114,RUN_000114.log,cpu_exception_random,224175,burst,throughput_sensitive,write_through,O0,600,16,755.71,234.3,7.699,105,92.09,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0023,"{""code_coverage_pct"": [93.46], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [12149]}",performance,2048,6,32,8,64,1,0,1,0,800,64,25
RUN_000115,RUN_000115.log,cpu_exception_random,232094,burst,throughput_sensitive,write_through,O0,600,16,567.5,233.92,7.959,105,96.42,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0023,"{""code_coverage_pct"": [88.37], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [12273]}",performance,2048,6,32,8,64,1,0,1,0,800,64,25
RUN_000116,RUN_000116.log,pcie_link_stress,200437,uniform,latency_sensitive,write_back,O3,600,8,690.16,179.21,8.966,50,89.32,Fail,TRANSLATION_FAULT,IOMMU_TRANSLATION_MISS,parsed_status_field,0.95,False,False,CFG_0024,"{""code_coverage_pct"": [82.85], ""error_code"": [""IOMMU-411""], ""event"": [""IRQ_BACKLOG_RISING""], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [19618]}",balanced,512,6,256,64,4,1,0,0,0,750,2048,100
RUN_000117,RUN_000117.log,pcie_link_stress,208356,uniform,latency_sensitive,write_back,O3,600,8,546.33,205.51,11.185,50,90.99,Fail,TRANSLATION_FAULT,IOMMU_TRANSLATION_MISS,parsed_status_field,0.95,False,False,CFG_0024,"{""code_coverage_pct"": [87.39], ""error_code"": [""IOMMU-411""], ""event"": [""THERMAL_MARGIN_LOW""], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [10574]}",balanced,512,6,256,64,4,1,0,0,0,750,2048,100
RUN_000118,RUN_000118.log,pcie_link_stress,216275,uniform,latency_sensitive,write_back,O3,600,8,617.64,164.83,10.513,50,86.6,Fail,TRANSLATION_FAULT,IOMMU_TRANSLATION_MISS,parsed_status_field,0.95,False,False,CFG_0024,"{""code_coverage_pct"": [86.84], ""error_code"": [""IOMMU-411""], ""event"": [""BURST_WINDOW_FULL""], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [11070]}",balanced,512,6,256,64,4,1,0,0,0,750,2048,100
RUN_000119,RUN_000119.log,pcie_link_stress,224194,uniform,latency_sensitive,write_back,O3,600,8,789.79,196.69,7.422,50,92.76,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0024,"{""code_coverage_pct"": [90.27], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [7698]}",balanced,512,6,256,64,4,1,0,0,0,750,2048,100
RUN_000120,RUN_000120.log,pcie_link_stress,232113,uniform,latency_sensitive,write_back,O3,600,8,648.12,194.83,12.822,50,86.23,Fail,TRANSLATION_FAULT,IOMMU_TRANSLATION_MISS,parsed_status_field,0.95,False,False,CFG_0024,"{""code_coverage_pct"": [84.45], ""error_code"": [""IOMMU-411""], ""event"": [""QUEUE_DEPTH_HIGH""], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [5184]}",balanced,512,6,256,64,4,1,0,0,0,750,2048,100
RUN_000121,RUN_000121.log,memory_ecc_test,200456,mixed,light,write_back,O3,600,8,774.36,93.4,7.352,50,95.63,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_0025,"{""code_coverage_pct"": [92.48], ""memory_latency_ns"": [70], ""soc_block"": [""MEMORY""], ""transaction_count"": [8669]}",power_save,2048,8,32,32,32,0,1,1,1,750,2048,150
